"Date","Criterion","Parameter 1","Parameter 2","Value"
"22.02.2015","age","27-30","",35
"22.02.2015","age","30-35","",29
"22.02.2015","age","35-45","",44
"22.02.2015","age","45+","",22
"22.02.2015","gender_age","F","1-18",7
"22.02.2015","gender_age","F","18-21",10
"22.02.2015","gender_age","F","21-24",12
"22.02.2015","gender_age","F","24-27",10
"22.02.2015","gender_age","F","27-30",3
"22.02.2015","gender_age","F","30-35",4
"22.02.2015","gender_age","F","35-45",7
"22.02.2015","gender_age","F","45+",2
"22.02.2015","gender_age","M","1-18",35
"22.02.2015","gender_age","M","18-21",46
"22.02.2015","gender_age","M","21-24",50
"22.02.2015","gender_age","M","24-27",38
"22.02.2015","gender_age","M","27-30",32
"22.02.2015","gender_age","M","30-35",25
"22.02.2015","gender_age","M","35-45",37
"22.02.2015","gender_age","M","45+",20
"22.02.2015","cities","Moscow","",44
"22.02.2015","cities","Saint Petersburg","",12
"22.02.2015","cities","Novosibirsk","",7
"22.02.2015","cities","Yekaterinburg","",6
"22.02.2015","cities","Kemerovo","",5
"22.02.2015","cities","Krasnoyarsk","",5
"22.02.2015","cities","Irkutsk","",5
"22.02.2015","cities","Kharkiv","",4
"22.02.2015","cities","Ulyanovsk","",3
"22.02.2015","cities","Perm","",3
"22.02.2015","cities","Almaty","",3
"22.02.2015","cities","Tolyatti","",3
"22.02.2015","cities","Tyumen","",3
"22.02.2015","cities","Volgograd","",3
"22.02.2015","cities","Ryazan","",2
"22.02.2015","cities","Sevastopol","",2
"22.02.2015","cities","Kirovograd","",2
"22.02.2015","cities","Nizhnevartovsk","",2
"22.02.2015","cities","Saransk","",2
"22.02.2015","cities","Kaluga","",2
"22.02.2015","cities","Zelenodolsk","",2
"22.02.2015","cities","Naberezhnye Chelny","",2
"22.02.2015","cities","Magnitogorsk","",2
"22.02.2015","cities","Chelyabinsk","",2
"22.02.2015","cities","Brest","",2
"22.02.2015","countries","Russia","",433
"22.02.2015","countries","Ukraine","",54
"22.02.2015","countries","Belarus","",23
"22.02.2015","countries","Kazakhstan","",21
"22.02.2015","countries","USA","",18
"22.02.2015","countries","Netherlands","",2
"22.02.2015","countries","Armenia","",2
"22.02.2015","countries","Latvia","",2
"22.02.2015","countries","Azerbaijan","",2
"22.02.2015","countries","Sweden","",2
"22.02.2015","countries","Germany","",1
"22.02.2015","countries","Kyrgyzstan","",1
"22.02.2015","countries","Norway","",1
"22.02.2015","countries","Mongolia","",1
"22.02.2015","countries","France","",1
"22.02.2015","countries","China","",1
"22.02.2015","countries","Australia","",1
"22.02.2015","countries","Kuwait","",1
"22.02.2015","countries","Moldova","",1
"22.02.2015","countries","Lithuania","",1
"22.02.2015","countries","Iraq","",1
"22.02.2015","countries","Turkmenistan","",1
"22.02.2015","sections","Discussion board","",41
"22.02.2015","sections","Videos","",5
"22.02.2015","sections","Photos","",4
"22.02.2015","activity","Wall posts","",5
"22.02.2015","activity","Photo comments","",35
"22.02.2015","activity","Discussion comments","",10
"22.02.2015","feedback","Like","",47
"22.02.2015","feedback","Share","",7
"22.02.2015","feedback","Comments","",53
"22.02.2015","members","New members","",18
"22.02.2015","members","Members lost","",32
"21.02.2015","views","","",871
"21.02.2015","visitors","","",501
"21.02.2015","gender","F","",73
"21.02.2015","gender","M","",324
"21.02.2015","age","1-18","",48
"21.02.2015","age","18-21","",58
"21.02.2015","age","21-24","",56
"21.02.2015","age","24-27","",59
"21.02.2015","age","27-30","",39
"21.02.2015","age","30-35","",36
"21.02.2015","age","35-45","",32
"21.02.2015","age","45+","",28
"21.02.2015","gender_age","F","1-18",6
"21.02.2015","gender_age","F","18-21",9
"21.02.2015","gender_age","F","21-24",13
"21.02.2015","gender_age","F","24-27",8
"21.02.2015","gender_age","F","27-30",10
"21.02.2015","gender_age","F","30-35",9
"21.02.2015","gender_age","F","35-45",2
"21.02.2015","gender_age","F","45+",7
"21.02.2015","gender_age","M","1-18",42
"21.02.2015","gender_age","M","18-21",49
"21.02.2015","gender_age","M","21-24",43
"21.02.2015","gender_age","M","24-27",51
"21.02.2015","gender_age","M","27-30",29
"21.02.2015","gender_age","M","30-35",26
"21.02.2015","gender_age","M","35-45",30
"21.02.2015","gender_age","M","45+",21
"21.02.2015","cities","Moscow","",30
"21.02.2015","cities","Saint Petersburg","",12
"21.02.2015","cities","Volgograd","",6
"21.02.2015","cities","Novosibirsk","",6
"21.02.2015","cities","Naberezhnye Chelny","",5
"21.02.2015","cities","Perm","",5
"21.02.2015","cities","Kazan","",5
"21.02.2015","cities","Nizhnevartovsk","",4
"21.02.2015","cities","Chelyabinsk","",4
"21.02.2015","cities","Yekaterinburg","",4
"21.02.2015","cities","Barnaul","",4
"21.02.2015","cities","Karaganda","",3
"21.02.2015","cities","Krasnodar","",3
"21.02.2015","cities","Tyumen","",3
"21.02.2015","cities","Petrozavodsk","",3
"21.02.2015","cities","Samara","",3
"21.02.2015","cities","Bryansk","",3
"21.02.2015","cities","Nizhny Novgorod","",3
"21.02.2015","cities","Poltava","",3
"21.02.2015","cities","Krasnoyarsk","",3
"21.02.2015","cities","Bratsk","",2
"21.02.2015","cities","Kirovograd","",2
"21.02.2015","cities","Sevastopol","",2
"21.02.2015","cities","Noyabrsk","",2
"21.02.2015","cities","Irkutsk","",2
"21.02.2015","countries","Russia","",357
"21.02.2015","countries","Ukraine","",54
"21.02.2015","countries","Belarus","",24
"21.02.2015","countries","Kazakhstan","",22
"21.02.2015","countries","USA","",15
"21.02.2015","countries","Germany","",4
"21.02.2015","countries","Brazil","",2
"21.02.2015","countries","Turkey","",2
"21.02.2015","countries","Algeria","",2
"21.02.2015","countries","Romania","",2
"21.02.2015","countries","Moldova","",2
"21.02.2015","countries","United Kingdom","",1
"21.02.2015","countries","Uzbekistan","",1
"21.02.2015","countries","Netherlands","",1
"21.02.2015","countries","Spain","",1
"21.02.2015","countries","Tajikistan","",1
"21.02.2015","countries","Armenia","",1
"21.02.2015","countries","","",1
"21.02.2015","countries","France","",1
"21.02.2015","countries","Azerbaijan","",1
"21.02.2015","countries","Georgia","",1
"21.02.2015","countries","Turkmenistan","",1
"21.02.2015","countries","Norway","",1
"21.02.2015","countries","Austria","",1
"21.02.2015","countries","Japan","",1
"21.02.2015","sections","Discussion board","",29
"21.02.2015","sections","Audio files","",1
"21.02.2015","sections","Videos","",6
"21.02.2015","sections","Photos","",8
"21.02.2015","activity","Wall posts","",12
"21.02.2015","activity","Photo comments","",4
"21.02.2015","activity","Discussion comments","",1
"21.02.2015","feedback","Like","",28
"21.02.2015","feedback","Share","",2
"21.02.2015","feedback","Comments","",58
"21.02.2015","members","New members","",24
"21.02.2015","members","Members lost","",28
"20.02.2015","views","","",1087
"20.02.2015","visitors","","",527
"20.02.2015","gender","F","",74
"20.02.2015","gender","M","",324
"20.02.2015","age","1-18","",61
"20.02.2015","age","18-21","",44
"20.02.2015","age","21-24","",55
"20.02.2015","age","24-27","",55
"20.02.2015","age","27-30","",56
"20.02.2015","age","30-35","",28
"20.02.2015","age","35-45","",25
"20.02.2015","age","45+","",30
"20.02.2015","gender_age","F","1-18",14
"20.02.2015","gender_age","F","18-21",6
"20.02.2015","gender_age","F","21-24",8
"20.02.2015","gender_age","F","24-27",10
"20.02.2015","gender_age","F","27-30",11
"20.02.2015","gender_age","F","30-35",4
"20.02.2015","gender_age","F","35-45",2
"20.02.2015","gender_age","F","45+",6
"20.02.2015","gender_age","M","1-18",47
"20.02.2015","gender_age","M","18-21",38
"20.02.2015","gender_age","M","21-24",47
"20.02.2015","gender_age","M","24-27",45
"20.02.2015","gender_age","M","27-30",45
"20.02.2015","gender_age","M","30-35",24
"20.02.2015","gender_age","M","35-45",23
"20.02.2015","gender_age","M","45+",24
"20.02.2015","cities","Moscow","",40
"20.02.2015","cities","Saint Petersburg","",15
"20.02.2015","cities","Krasnoyarsk","",6
"20.02.2015","cities","Kiev","",6
"20.02.2015","cities","Izhevsk","",5
"20.02.2015","cities","Nizhny Novgorod","",5
"20.02.2015","cities","Kaluga","",4
"20.02.2015","cities","Naberezhnye Chelny","",4
"20.02.2015","cities","Novosibirsk","",4
"20.02.2015","cities","Joshkar-Ola","",4
"20.02.2015","cities","Kaliningrad","",4
"20.02.2015","cities","Yekaterinburg","",3
"20.02.2015","cities","Saratov","",3
"20.02.2015","cities","Ulan-Ude","",3
"20.02.2015","cities","Arkhangelsk","",3
"20.02.2015","cities","Chelyabinsk","",3
"20.02.2015","cities","Magnitogorsk","",3
"20.02.2015","cities","Rostov-on-Don","",3
"20.02.2015","cities","Chita","",2
"20.02.2015","cities","Chişinău ","",2
"20.02.2015","cities","Tyumen","",2
"20.02.2015","cities","Yaroslavl","",2
"20.02.2015","cities","Karaganda","",2
"20.02.2015","cities","Rameshki","",2
"20.02.2015","cities","Serov","",2
"20.02.2015","countries","Russia","",388
"20.02.2015","countries","Ukraine","",50
"20.02.2015","countries","Kazakhstan","",21
"20.02.2015","countries","Belarus","",13
"20.02.2015","countries","USA","",12
"20.02.2015","countries","Germany","",8
"20.02.2015","countries","Japan","",5
"20.02.2015","countries","Moldova","",4
"20.02.2015","countries","Azerbaijan","",4
"20.02.2015","countries","","",3
"20.02.2015","countries","China","",2
"20.02.2015","countries","Netherlands","",2
"20.02.2015","countries","Turkey","",2
"20.02.2015","countries","Uzbekistan","",2
"20.02.2015","countries","","",1
"20.02.2015","countries","France","",1
"20.02.2015","countries","United Kingdom","",1
"20.02.2015","countries","Spain","",1
"20.02.2015","countries","Indonesia","",1
"20.02.2015","countries","Czech Republic","",1
"20.02.2015","countries","Sweden","",1
"20.02.2015","countries","Egypt","",1
"20.02.2015","countries","Kyrgyzstan","",1
"20.02.2015","countries","Hungary","",1
"20.02.2015","countries","Algeria","",1
"20.02.2015","sections","Discussion board","",45
"20.02.2015","sections","Audio files","",1
"20.02.2015","sections","Videos","",12
"20.02.2015","sections","Photos","",5
"20.02.2015","activity","Wall posts","",20
"20.02.2015","activity","Photo comments","",18
"20.02.2015","activity","Video comments","",1
"20.02.2015","activity","Discussion comments","",10
"20.02.2015","feedback","Like","",56
"20.02.2015","feedback","Share","",4
"20.02.2015","feedback","Comments","",81
"20.02.2015","members","New members","",31
"20.02.2015","members","Members lost","",20
"19.02.2015","views","","",1212
"19.02.2015","visitors","","",544
"19.02.2015","gender","F","",80
"19.02.2015","gender","M","",342
"19.02.2015","age","1-18","",49
"19.02.2015","age","18-21","",52
"19.02.2015","age","21-24","",57
"19.02.2015","age","24-27","",59
"19.02.2015","age","27-30","",47
"19.02.2015","age","30-35","",39
"19.02.2015","age","35-45","",46
"19.02.2015","age","45+","",29
"19.02.2015","gender_age","F","1-18",11
"19.02.2015","gender_age","F","18-21",8
"19.02.2015","gender_age","F","21-24",9
"19.02.2015","gender_age","F","24-27",10
"19.02.2015","gender_age","F","27-30",9
"19.02.2015","gender_age","F","30-35",9
"19.02.2015","gender_age","F","35-45",4
"19.02.2015","gender_age","F","45+",9
"19.02.2015","gender_age","M","1-18",38
"19.02.2015","gender_age","M","18-21",44
"19.02.2015","gender_age","M","21-24",47
"19.02.2015","gender_age","M","24-27",49
"19.02.2015","gender_age","M","27-30",38
"19.02.2015","gender_age","M","30-35",30
"19.02.2015","gender_age","M","35-45",42
"19.02.2015","gender_age","M","45+",20
"19.02.2015","cities","Moscow","",47
"19.02.2015","cities","Saint Petersburg","",18
"19.02.2015","cities","Nizhny Novgorod","",9
"19.02.2015","cities","Novosibirsk","",8
"19.02.2015","cities","Kemerovo","",6
"19.02.2015","cities","Samara","",6
"19.02.2015","cities","Nizhnevartovsk","",4
"19.02.2015","cities","Volgograd","",4
"19.02.2015","cities","Cheboxary","",4
"19.02.2015","cities","Zelenograd","",4
"19.02.2015","cities","Kazan","",3
"19.02.2015","cities","Vladivostok","",3
"19.02.2015","cities","Kirovograd","",3
"19.02.2015","cities","Abakan","",3
"19.02.2015","cities","Dnipropetrovsk","",3
"19.02.2015","cities","Minsk ","",3
"19.02.2015","cities","Krasnodar","",3
"19.02.2015","cities","Krasnoyarsk","",2
"19.02.2015","cities","Syktyvkar","",2
"19.02.2015","cities","Joshkar-Ola","",2
"19.02.2015","cities","Irkutsk","",2
"19.02.2015","cities","Kingston","",2
"19.02.2015","cities","Brest","",2
"19.02.2015","cities","Smolensk","",2
"19.02.2015","cities","Saratov","",2
"19.02.2015","countries","Russia","",408
"19.02.2015","countries","Ukraine","",53
"19.02.2015","countries","Kazakhstan","",26
"19.02.2015","countries","Belarus","",25
"19.02.2015","countries","USA","",9
"19.02.2015","countries","Moldova","",4
"19.02.2015","countries","Germany","",3
"19.02.2015","countries","Netherlands","",2
"19.02.2015","countries","Czech Republic","",2
"19.02.2015","countries","France","",2
"19.02.2015","countries","","",1
"19.02.2015","countries","Kyrgyzstan","",1
"19.02.2015","countries","Malaysia","",1
"19.02.2015","countries","Uzbekistan","",1
"19.02.2015","countries","Denmark","",1
"19.02.2015","countries","Azerbaijan","",1
"19.02.2015","countries","","",1
"19.02.2015","countries","Estonia","",1
"19.02.2015","countries","Poland","",1
"19.02.2015","countries","Romania","",1
"19.02.2015","sections","Discussion board","",69
"19.02.2015","sections","Audio files","",1
"19.02.2015","sections","Videos","",12
"19.02.2015","sections","Photos","",9
"19.02.2015","activity","Wall posts","",12
"19.02.2015","activity","Photo comments","",83
"19.02.2015","activity","Video comments","",1
"19.02.2015","activity","Discussion comments","",14
"19.02.2015","feedback","Like","",75
"19.02.2015","feedback","Share","",13
"19.02.2015","feedback","Comments","",190
"19.02.2015","members","New members","",34
"19.02.2015","members","Members lost","",38
"15.04.2015","reach","","",3864
"15.04.2015","reach_subscribers","","",3143
"14.04.2015","reach","","",5835
"14.04.2015","reach_subscribers","","",5014
"13.04.2015","reach","","",6188
"13.04.2015","reach_subscribers","","",5304
"12.04.2015","reach","","",4129
"12.04.2015","reach_subscribers","","",3108
"11.04.2015","reach","","",4136
"11.04.2015","reach_subscribers","","",2078
"10.04.2015","reach","","",5592
"10.04.2015","reach_subscribers","","",3758
"09.04.2015","reach","","",7207
"09.04.2015","reach_subscribers","","",4546
"08.04.2015","reach","","",4108
"08.04.2015","reach_subscribers","","",3742
"07.04.2015","reach","","",6118
"07.04.2015","reach_subscribers","","",5518
"06.04.2015","reach","","",4266
"06.04.2015","reach_subscribers","","",3743
"05.04.2015","reach","","",2609
"05.04.2015","reach_subscribers","","",2246
"04.04.2015","reach","","",2572
"04.04.2015","reach_subscribers","","",2254
"03.04.2015","reach","","",3778
"03.04.2015","reach_subscribers","","",3354
"02.04.2015","reach","","",3957
"02.04.2015","reach_subscribers","","",3539
"01.04.2015","reach","","",5479
"01.04.2015","reach_subscribers","","",4955
"31.03.2015","reach","","",5319
"31.03.2015","reach_subscribers","","",4816
"30.03.2015","reach","","",3716
"30.03.2015","reach_subscribers","","",3269
"29.03.2015","reach","","",3361
"29.03.2015","reach_subscribers","","",2870
"28.03.2015","reach","","",2979
"28.03.2015","reach_subscribers","","",2418
"27.03.2015","reach","","",6164
"27.03.2015","reach_subscribers","","",3075
"26.03.2015","reach","","",4242
"26.03.2015","reach_subscribers","","",3412
"25.03.2015","reach","","",3555
"25.03.2015","reach_subscribers","","",3239
"24.03.2015","reach","","",4598
"24.03.2015","reach_subscribers","","",4150
"23.03.2015","reach","","",3626
"23.03.2015","reach_subscribers","","",3240
"22.03.2015","reach","","",2877
"22.03.2015","reach_subscribers","","",2524
"21.03.2015","reach","","",2641
"21.03.2015","reach_subscribers","","",2240
"20.03.2015","reach","","",3589
"20.03.2015","reach_subscribers","","",3182
"19.03.2015","reach","","",3650
"19.03.2015","reach_subscribers","","",3209
"18.03.2015","reach","","",3639
"18.03.2015","reach_subscribers","","",3278
"17.03.2015","reach","","",5767
"17.03.2015","reach_subscribers","","",5334
"16.03.2015","reach","","",2482
"16.03.2015","reach_subscribers","","",2159
"15.03.2015","reach","","",3087
"15.03.2015","reach_subscribers","","",2747
"14.03.2015","reach","","",3579
"14.03.2015","reach_subscribers","","",3079
"13.03.2015","reach","","",3976
"13.03.2015","reach_subscribers","","",3572
"12.03.2015","reach","","",5600
"12.03.2015","reach_subscribers","","",5188
"11.03.2015","reach","","",5026
"11.03.2015","reach_subscribers","","",4532
"10.03.2015","reach","","",4791
"10.03.2015","reach_subscribers","","",4236
"09.03.2015","reach","","",2958
"09.03.2015","reach_subscribers","","",2568
"08.03.2015","reach","","",3694
"08.03.2015","reach_subscribers","","",3323
"07.03.2015","reach","","",2725
"07.03.2015","reach_subscribers","","",2293
"06.03.2015","reach","","",3898
"06.03.2015","reach_subscribers","","",3504
"05.03.2015","reach","","",3566
"05.03.2015","reach_subscribers","","",3208
"04.03.2015","reach","","",3530
"04.03.2015","reach_subscribers","","",3199
"03.03.2015","reach","","",4261
"03.03.2015","reach_subscribers","","",3858
"02.03.2015","reach","","",3342
"02.03.2015","reach_subscribers","","",2941
